Date,Rate,ObsStatus,ObsConf,Freq,Currency,CurrencyDenom,EXR_TYPE,EXR_SUFFIX
2015-09-28,0.7352,A,F,D,GBP,EUR,SP00,A
2015-09-29,0.7391,A,F,D,GBP,EUR,SP00,A
2015-09-30,0.7385,A,F,D,GBP,EUR,SP00,A
2015-10-01,0.7367,A,F,D,GBP,EUR,SP00,A
2015-10-02,0.7358,A,F,D,GBP,EUR,SP00,A
2015-10-05,0.7402,A,F,D,GBP,EUR,SP00,A
2015-10-06,0.7399,A,F,D,GBP,EUR,SP00,A
2015-10-07,0.7358,A,F,D,GBP,EUR,SP00,A
2015-10-08,0.7366,A,F,D,GBP,EUR,SP00,A
2015-10-09,0.7407,A,F,D,GBP,EUR,SP00,A
2015-10-12,0.7401,A,F,D,GBP,EUR,SP00,A
2015-10-13,0.748,A,F,D,GBP,EUR,SP00,A
2015-10-14,0.7418,A,F,D,GBP,EUR,SP00,A
2015-10-15,0.7397,A,F,D,GBP,EUR,SP00,A
2015-10-16,0.7356,A,F,D,GBP,EUR,SP00,A
2015-10-19,0.7317,A,F,D,GBP,EUR,SP00,A
2015-10-20,0.7352,A,F,D,GBP,EUR,SP00,A
2015-10-21,0.7349,A,F,D,GBP,EUR,SP00,A
2015-10-22,0.7314,A,F,D,GBP,EUR,SP00,A
2015-10-23,0.71955,A,F,D,GBP,EUR,SP00,A
2015-10-26,0.7184,A,F,D,GBP,EUR,SP00,A
2015-10-27,0.7214,A,F,D,GBP,EUR,SP00,A
2015-10-28,0.7248,A,F,D,GBP,EUR,SP00,A
2015-10-29,0.7167,A,F,D,GBP,EUR,SP00,A
2015-10-30,0.7182,A,F,D,GBP,EUR,SP00,A
2015-11-02,0.7132,A,F,D,GBP,EUR,SP00,A
2015-11-03,0.71315,A,F,D,GBP,EUR,SP00,A
2015-11-04,0.7094,A,F,D,GBP,EUR,SP00,A
2015-11-05,0.7126,A,F,D,GBP,EUR,SP00,A
2015-11-06,0.71765,A,F,D,GBP,EUR,SP00,A
2015-11-09,0.7141,A,F,D,GBP,EUR,SP00,A
2015-11-10,0.7084,A,F,D,GBP,EUR,SP00,A
2015-11-11,0.706,A,F,D,GBP,EUR,SP00,A
2015-11-12,0.7064,A,F,D,GBP,EUR,SP00,A
2015-11-13,0.70705,A,F,D,GBP,EUR,SP00,A
2015-11-16,0.7058,A,F,D,GBP,EUR,SP00,A
2015-11-17,0.7017,A,F,D,GBP,EUR,SP00,A
2015-11-18,0.7009,A,F,D,GBP,EUR,SP00,A
2015-11-19,0.6998,A,F,D,GBP,EUR,SP00,A
2015-11-20,0.701,A,F,D,GBP,EUR,SP00,A
2015-11-23,0.7025,A,F,D,GBP,EUR,SP00,A
2015-11-24,0.7062,A,F,D,GBP,EUR,SP00,A
2015-11-25,0.70175,A,F,D,GBP,EUR,SP00,A
2015-11-26,0.7028,A,F,D,GBP,EUR,SP00,A
2015-11-27,0.7029,A,F,D,GBP,EUR,SP00,A
2015-11-30,0.7048,A,F,D,GBP,EUR,SP00,A
2015-12-01,0.7036,A,F,D,GBP,EUR,SP00,A
2015-12-02,0.7059,A,F,D,GBP,EUR,SP00,A
2015-12-03,0.7122,A,F,D,GBP,EUR,SP00,A
2015-12-04,0.7201,A,F,D,GBP,EUR,SP00,A
2015-12-07,0.7177,A,F,D,GBP,EUR,SP00,A
2015-12-08,0.7271,A,F,D,GBP,EUR,SP00,A
2015-12-09,0.7251,A,F,D,GBP,EUR,SP00,A
2015-12-10,0.7235,A,F,D,GBP,EUR,SP00,A
2015-12-11,0.7224,A,F,D,GBP,EUR,SP00,A
2015-12-14,0.726,A,F,D,GBP,EUR,SP00,A
2015-12-15,0.7252,A,F,D,GBP,EUR,SP00,A
2015-12-16,0.7283,A,F,D,GBP,EUR,SP00,A
2015-12-17,0.7266,A,F,D,GBP,EUR,SP00,A
2015-12-18,0.72666,A,F,D,GBP,EUR,SP00,A
2015-12-21,0.72985,A,F,D,GBP,EUR,SP00,A
2015-12-22,0.7362,A,F,D,GBP,EUR,SP00,A
2015-12-23,0.733,A,F,D,GBP,EUR,SP00,A
2015-12-24,0.7342,A,F,D,GBP,EUR,SP00,A
2015-12-28,0.73535,A,F,D,GBP,EUR,SP00,A
2015-12-29,0.74005,A,F,D,GBP,EUR,SP00,A
2015-12-30,0.73799,A,F,D,GBP,EUR,SP00,A
2015-12-31,0.73395,A,F,D,GBP,EUR,SP00,A
2016-01-04,0.7381,A,F,D,GBP,EUR,SP00,A
2016-01-05,0.73235,A,F,D,GBP,EUR,SP00,A
2016-01-06,0.7344,A,F,D,GBP,EUR,SP00,A
2016-01-07,0.74545,A,F,D,GBP,EUR,SP00,A
2016-01-08,0.74519,A,F,D,GBP,EUR,SP00,A
2016-01-11,0.74705,A,F,D,GBP,EUR,SP00,A
2016-01-12,0.7508,A,F,D,GBP,EUR,SP00,A
2016-01-13,0.7502,A,F,D,GBP,EUR,SP00,A
2016-01-14,0.75703,A,F,D,GBP,EUR,SP00,A
2016-01-15,0.7615,A,F,D,GBP,EUR,SP00,A
2016-01-18,0.76263,A,F,D,GBP,EUR,SP00,A
2016-01-19,0.76473,A,F,D,GBP,EUR,SP00,A
2016-01-20,0.77,A,F,D,GBP,EUR,SP00,A
2016-01-21,0.77182,A,F,D,GBP,EUR,SP00,A
2016-01-22,0.75459,A,F,D,GBP,EUR,SP00,A
2016-01-25,0.7589,A,F,D,GBP,EUR,SP00,A
2016-01-26,0.76095,A,F,D,GBP,EUR,SP00,A
2016-01-27,0.75965,A,F,D,GBP,EUR,SP00,A
2016-01-28,0.76228,A,F,D,GBP,EUR,SP00,A
2016-01-29,0.7641,A,F,D,GBP,EUR,SP00,A
2016-02-01,0.761,A,F,D,GBP,EUR,SP00,A
2016-02-02,0.7586,A,F,D,GBP,EUR,SP00,A
2016-02-03,0.7533,A,F,D,GBP,EUR,SP00,A
2016-02-04,0.76595,A,F,D,GBP,EUR,SP00,A
2016-02-05,0.76975,A,F,D,GBP,EUR,SP00,A
2016-02-08,0.7724,A,F,D,GBP,EUR,SP00,A
2016-02-09,0.77945,A,F,D,GBP,EUR,SP00,A
2016-02-10,0.77328,A,F,D,GBP,EUR,SP00,A
2016-02-11,0.7874,A,F,D,GBP,EUR,SP00,A
2016-02-12,0.77735,A,F,D,GBP,EUR,SP00,A
2016-02-15,0.772,A,F,D,GBP,EUR,SP00,A
2016-02-16,0.7758,A,F,D,GBP,EUR,SP00,A
2016-02-17,0.77835,A,F,D,GBP,EUR,SP00,A
2016-02-18,0.77143,A,F,D,GBP,EUR,SP00,A
2016-02-19,0.77715,A,F,D,GBP,EUR,SP00,A
2016-02-22,0.78243,A,F,D,GBP,EUR,SP00,A
2016-02-23,0.77985,A,F,D,GBP,EUR,SP00,A
2016-02-24,0.78935,A,F,D,GBP,EUR,SP00,A
2016-02-25,0.7892,A,F,D,GBP,EUR,SP00,A
2016-02-26,0.78745,A,F,D,GBP,EUR,SP00,A
2016-02-29,0.7858,A,F,D,GBP,EUR,SP00,A
2016-03-01,0.778,A,F,D,GBP,EUR,SP00,A
2016-03-02,0.7741,A,F,D,GBP,EUR,SP00,A
2016-03-03,0.77435,A,F,D,GBP,EUR,SP00,A
2016-03-04,0.77483,A,F,D,GBP,EUR,SP00,A
2016-03-07,0.77438,A,F,D,GBP,EUR,SP00,A
2016-03-08,0.77608,A,F,D,GBP,EUR,SP00,A
2016-03-09,0.77135,A,F,D,GBP,EUR,SP00,A
2016-03-10,0.76728,A,F,D,GBP,EUR,SP00,A
2016-03-11,0.77595,A,F,D,GBP,EUR,SP00,A
2016-03-14,0.77428,A,F,D,GBP,EUR,SP00,A
2016-03-15,0.78358,A,F,D,GBP,EUR,SP00,A
2016-03-16,0.7873,A,F,D,GBP,EUR,SP00,A
2016-03-17,0.78218,A,F,D,GBP,EUR,SP00,A
2016-03-18,0.77855,A,F,D,GBP,EUR,SP00,A
2016-03-21,0.78303,A,F,D,GBP,EUR,SP00,A
2016-03-22,0.7879,A,F,D,GBP,EUR,SP00,A
2016-03-23,0.78985,A,F,D,GBP,EUR,SP00,A
2016-03-24,0.78938,A,F,D,GBP,EUR,SP00,A
2016-03-29,0.7845,A,F,D,GBP,EUR,SP00,A
2016-03-30,0.7858,A,F,D,GBP,EUR,SP00,A
2016-03-31,0.79155,A,F,D,GBP,EUR,SP00,A
2016-04-01,0.7989,A,F,D,GBP,EUR,SP00,A
2016-04-04,0.79738,A,F,D,GBP,EUR,SP00,A
2016-04-05,0.8016,A,F,D,GBP,EUR,SP00,A
2016-04-06,0.80808,A,F,D,GBP,EUR,SP00,A
2016-04-07,0.80728,A,F,D,GBP,EUR,SP00,A
2016-04-08,0.8073,A,F,D,GBP,EUR,SP00,A
2016-04-11,0.8006,A,F,D,GBP,EUR,SP00,A
2016-04-12,0.7984,A,F,D,GBP,EUR,SP00,A
2016-04-13,0.79388,A,F,D,GBP,EUR,SP00,A
2016-04-14,0.7956,A,F,D,GBP,EUR,SP00,A
2016-04-15,0.79575,A,F,D,GBP,EUR,SP00,A
2016-04-18,0.7978,A,F,D,GBP,EUR,SP00,A
2016-04-19,0.78975,A,F,D,GBP,EUR,SP00,A
2016-04-20,0.791,A,F,D,GBP,EUR,SP00,A
2016-04-21,0.78693,A,F,D,GBP,EUR,SP00,A
2016-04-22,0.78335,A,F,D,GBP,EUR,SP00,A
2016-04-25,0.7764,A,F,D,GBP,EUR,SP00,A
2016-04-26,0.77483,A,F,D,GBP,EUR,SP00,A
2016-04-27,0.77475,A,F,D,GBP,EUR,SP00,A
2016-04-28,0.77838,A,F,D,GBP,EUR,SP00,A
2016-04-29,0.78025,A,F,D,GBP,EUR,SP00,A
2016-05-02,0.78248,A,F,D,GBP,EUR,SP00,A
2016-05-03,0.79103,A,F,D,GBP,EUR,SP00,A
2016-05-04,0.79284,A,F,D,GBP,EUR,SP00,A
2016-05-05,0.7886,A,F,D,GBP,EUR,SP00,A
2016-05-06,0.7885,A,F,D,GBP,EUR,SP00,A
2016-05-09,0.78998,A,F,D,GBP,EUR,SP00,A
2016-05-10,0.7876,A,F,D,GBP,EUR,SP00,A
2016-05-11,0.78958,A,F,D,GBP,EUR,SP00,A
2016-05-12,0.78888,A,F,D,GBP,EUR,SP00,A
2016-05-13,0.78758,A,F,D,GBP,EUR,SP00,A
2016-05-16,0.788,A,F,D,GBP,EUR,SP00,A
2016-05-17,0.7815,A,F,D,GBP,EUR,SP00,A
2016-05-18,0.77485,A,F,D,GBP,EUR,SP00,A
2016-05-19,0.76585,A,F,D,GBP,EUR,SP00,A
2016-05-20,0.77008,A,F,D,GBP,EUR,SP00,A
2016-05-23,0.77443,A,F,D,GBP,EUR,SP00,A
2016-05-24,0.76513,A,F,D,GBP,EUR,SP00,A
2016-05-25,0.75925,A,F,D,GBP,EUR,SP00,A
2016-05-26,0.7597,A,F,D,GBP,EUR,SP00,A
2016-05-27,0.76245,A,F,D,GBP,EUR,SP00,A
2016-05-30,0.76125,A,F,D,GBP,EUR,SP00,A
2016-05-31,0.76185,A,F,D,GBP,EUR,SP00,A
2016-06-01,0.77358,A,F,D,GBP,EUR,SP00,A
2016-06-02,0.77335,A,F,D,GBP,EUR,SP00,A
2016-06-03,0.77285,A,F,D,GBP,EUR,SP00,A
2016-06-06,0.7872,A,F,D,GBP,EUR,SP00,A
2016-06-07,0.7788,A,F,D,GBP,EUR,SP00,A
2016-06-08,0.78048,A,F,D,GBP,EUR,SP00,A
2016-06-09,0.78438,A,F,D,GBP,EUR,SP00,A
2016-06-10,0.7848,A,F,D,GBP,EUR,SP00,A
2016-06-13,0.79515,A,F,D,GBP,EUR,SP00,A
2016-06-14,0.79478,A,F,D,GBP,EUR,SP00,A
2016-06-15,0.79158,A,F,D,GBP,EUR,SP00,A
2016-06-16,0.79033,A,F,D,GBP,EUR,SP00,A
2016-06-17,0.7877,A,F,D,GBP,EUR,SP00,A
2016-06-20,0.77375,A,F,D,GBP,EUR,SP00,A
2016-06-21,0.76755,A,F,D,GBP,EUR,SP00,A
2016-06-22,0.76793,A,F,D,GBP,EUR,SP00,A
2016-06-23,0.76595,A,F,D,GBP,EUR,SP00,A
2016-06-24,0.8075,A,F,D,GBP,EUR,SP00,A
2016-06-27,0.834,A,F,D,GBP,EUR,SP00,A
2016-06-28,0.8272,A,F,D,GBP,EUR,SP00,A
2016-06-29,0.8255,A,F,D,GBP,EUR,SP00,A
2016-06-30,0.8265,A,F,D,GBP,EUR,SP00,A
2016-07-01,0.8383,A,F,D,GBP,EUR,SP00,A
2016-07-04,0.83905,A,F,D,GBP,EUR,SP00,A
2016-07-05,0.84997,A,F,D,GBP,EUR,SP00,A
2016-07-06,0.853,A,F,D,GBP,EUR,SP00,A
2016-07-07,0.85085,A,F,D,GBP,EUR,SP00,A
2016-07-08,0.85243,A,F,D,GBP,EUR,SP00,A
2016-07-11,0.85097,A,F,D,GBP,EUR,SP00,A
2016-07-12,0.84275,A,F,D,GBP,EUR,SP00,A
2016-07-13,0.83398,A,F,D,GBP,EUR,SP00,A
2016-07-14,0.83311,A,F,D,GBP,EUR,SP00,A
2016-07-15,0.83275,A,F,D,GBP,EUR,SP00,A
2016-07-18,0.83372,A,F,D,GBP,EUR,SP00,A
2016-07-19,0.8395,A,F,D,GBP,EUR,SP00,A
2016-07-20,0.83605,A,F,D,GBP,EUR,SP00,A
2016-07-21,0.83595,A,F,D,GBP,EUR,SP00,A
2016-07-22,0.84108,A,F,D,GBP,EUR,SP00,A
2016-07-25,0.8367,A,F,D,GBP,EUR,SP00,A
2016-07-26,0.8371,A,F,D,GBP,EUR,SP00,A
2016-07-27,0.83875,A,F,D,GBP,EUR,SP00,A
2016-07-28,0.8422,A,F,D,GBP,EUR,SP00,A
2016-07-29,0.844,A,F,D,GBP,EUR,SP00,A
2016-08-01,0.8454,A,F,D,GBP,EUR,SP00,A
2016-08-02,0.8431,A,F,D,GBP,EUR,SP00,A
2016-08-03,0.8391,A,F,D,GBP,EUR,SP00,A
2016-08-04,0.84603,A,F,D,GBP,EUR,SP00,A
2016-08-05,0.8481,A,F,D,GBP,EUR,SP00,A
2016-08-08,0.84955,A,F,D,GBP,EUR,SP00,A
2016-08-09,0.85399,A,F,D,GBP,EUR,SP00,A
2016-08-10,0.85541,A,F,D,GBP,EUR,SP00,A
2016-08-11,0.86038,A,F,D,GBP,EUR,SP00,A
2016-08-12,0.8605,A,F,D,GBP,EUR,SP00,A
2016-08-15,0.86677,A,F,D,GBP,EUR,SP00,A
2016-08-16,0.8706,A,F,D,GBP,EUR,SP00,A
2016-08-17,0.8664,A,F,D,GBP,EUR,SP00,A
2016-08-18,0.86073,A,F,D,GBP,EUR,SP00,A
2016-08-19,0.86537,A,F,D,GBP,EUR,SP00,A
2016-08-22,0.8624,A,F,D,GBP,EUR,SP00,A
2016-08-23,0.85995,A,F,D,GBP,EUR,SP00,A
2016-08-24,0.8513,A,F,D,GBP,EUR,SP00,A
2016-08-25,0.8557,A,F,D,GBP,EUR,SP00,A
2016-08-26,0.8545,A,F,D,GBP,EUR,SP00,A
2016-08-29,0.85476,A,F,D,GBP,EUR,SP00,A
2016-08-30,0.8517,A,F,D,GBP,EUR,SP00,A
2016-08-31,0.84806,A,F,D,GBP,EUR,SP00,A
2016-09-01,0.8405,A,F,D,GBP,EUR,SP00,A
2016-09-02,0.8426,A,F,D,GBP,EUR,SP00,A
2016-09-05,0.83643,A,F,D,GBP,EUR,SP00,A
2016-09-06,0.83535,A,F,D,GBP,EUR,SP00,A
2016-09-07,0.83968,A,F,D,GBP,EUR,SP00,A
2016-09-08,0.8456,A,F,D,GBP,EUR,SP00,A
2016-09-09,0.84558,A,F,D,GBP,EUR,SP00,A
2016-09-12,0.84475,A,F,D,GBP,EUR,SP00,A
2016-09-13,0.84763,A,F,D,GBP,EUR,SP00,A
2016-09-14,0.85078,A,F,D,GBP,EUR,SP00,A
2016-09-15,0.85198,A,F,D,GBP,EUR,SP00,A
2016-09-16,0.85203,A,F,D,GBP,EUR,SP00,A
2016-09-19,0.855,A,F,D,GBP,EUR,SP00,A
2016-09-20,0.86213,A,F,D,GBP,EUR,SP00,A
2016-09-21,0.85693,A,F,D,GBP,EUR,SP00,A
2016-09-22,0.85925,A,F,D,GBP,EUR,SP00,A
2016-09-23,0.86435,A,F,D,GBP,EUR,SP00,A
2016-09-26,0.8709,A,F,D,GBP,EUR,SP00,A
2016-09-27,0.86413,A,F,D,GBP,EUR,SP00,A
2016-09-28,0.86208,A,F,D,GBP,EUR,SP00,A
2016-09-29,0.86138,A,F,D,GBP,EUR,SP00,A
2016-09-30,0.86103,A,F,D,GBP,EUR,SP00,A
2016-10-03,0.87318,A,F,D,GBP,EUR,SP00,A
2016-10-04,0.8754,A,F,D,GBP,EUR,SP00,A
2016-10-05,0.88155,A,F,D,GBP,EUR,SP00,A
2016-10-06,0.88323,A,F,D,GBP,EUR,SP00,A
2016-10-07,0.90353,A,F,D,GBP,EUR,SP00,A
2016-10-10,0.9007,A,F,D,GBP,EUR,SP00,A
2016-10-11,0.90233,A,F,D,GBP,EUR,SP00,A
2016-10-12,0.8999,A,F,D,GBP,EUR,SP00,A
2016-10-13,0.9043,A,F,D,GBP,EUR,SP00,A
2016-10-14,0.8991,A,F,D,GBP,EUR,SP00,A
2016-10-17,0.90485,A,F,D,GBP,EUR,SP00,A
2016-10-18,0.89565,A,F,D,GBP,EUR,SP00,A
2016-10-19,0.89338,A,F,D,GBP,EUR,SP00,A
2016-10-20,0.89568,A,F,D,GBP,EUR,SP00,A
2016-10-21,0.8932,A,F,D,GBP,EUR,SP00,A
2016-10-24,0.89015,A,F,D,GBP,EUR,SP00,A
2016-10-25,0.88998,A,F,D,GBP,EUR,SP00,A
2016-10-26,0.89465,A,F,D,GBP,EUR,SP00,A
2016-10-27,0.89158,A,F,D,GBP,EUR,SP00,A
2016-10-28,0.89905,A,F,D,GBP,EUR,SP00,A
2016-10-31,0.9005,A,F,D,GBP,EUR,SP00,A
2016-11-01,0.90173,A,F,D,GBP,EUR,SP00,A
2016-11-02,0.90063,A,F,D,GBP,EUR,SP00,A
2016-11-03,0.88658,A,F,D,GBP,EUR,SP00,A
2016-11-04,0.88808,A,F,D,GBP,EUR,SP00,A
2016-11-07,0.8904,A,F,D,GBP,EUR,SP00,A
2016-11-08,0.89088,A,F,D,GBP,EUR,SP00,A
2016-11-09,0.8903,A,F,D,GBP,EUR,SP00,A
2016-11-10,0.87785,A,F,D,GBP,EUR,SP00,A
2016-11-11,0.86133,A,F,D,GBP,EUR,SP00,A
2016-11-14,0.85985,A,F,D,GBP,EUR,SP00,A
2016-11-15,0.86638,A,F,D,GBP,EUR,SP00,A
2016-11-16,0.8611,A,F,D,GBP,EUR,SP00,A
2016-11-17,0.86055,A,F,D,GBP,EUR,SP00,A
2016-11-18,0.86218,A,F,D,GBP,EUR,SP00,A
2016-11-21,0.85725,A,F,D,GBP,EUR,SP00,A
2016-11-22,0.85423,A,F,D,GBP,EUR,SP00,A
2016-11-23,0.85393,A,F,D,GBP,EUR,SP00,A
2016-11-24,0.848,A,F,D,GBP,EUR,SP00,A
2016-11-25,0.85182,A,F,D,GBP,EUR,SP00,A
2016-11-28,0.85303,A,F,D,GBP,EUR,SP00,A
2016-11-29,0.84815,A,F,D,GBP,EUR,SP00,A
2016-11-30,0.8525,A,F,D,GBP,EUR,SP00,A
2016-12-01,0.84098,A,F,D,GBP,EUR,SP00,A
2016-12-02,0.84303,A,F,D,GBP,EUR,SP00,A
2016-12-05,0.84168,A,F,D,GBP,EUR,SP00,A
2016-12-06,0.8421,A,F,D,GBP,EUR,SP00,A
2016-12-07,0.85095,A,F,D,GBP,EUR,SP00,A
2016-12-08,0.84995,A,F,D,GBP,EUR,SP00,A
2016-12-09,0.83935,A,F,D,GBP,EUR,SP00,A
2016-12-12,0.839,A,F,D,GBP,EUR,SP00,A
2016-12-13,0.83488,A,F,D,GBP,EUR,SP00,A
2016-12-14,0.83963,A,F,D,GBP,EUR,SP00,A
2016-12-15,0.83598,A,F,D,GBP,EUR,SP00,A
2016-12-16,0.8389,A,F,D,GBP,EUR,SP00,A
2016-12-19,0.8414,A,F,D,GBP,EUR,SP00,A
2016-12-20,0.83978,A,F,D,GBP,EUR,SP00,A
2016-12-21,0.8424,A,F,D,GBP,EUR,SP00,A
2016-12-22,0.84645,A,F,D,GBP,EUR,SP00,A
2016-12-23,0.85278,A,F,D,GBP,EUR,SP00,A
2016-12-27,0.853,A,F,D,GBP,EUR,SP00,A
2016-12-28,0.85128,A,F,D,GBP,EUR,SP00,A
2016-12-29,0.853,A,F,D,GBP,EUR,SP00,A
2016-12-30,0.85618,A,F,D,GBP,EUR,SP00,A
2017-01-02,0.8514,A,F,D,GBP,EUR,SP00,A
2017-01-03,0.84565,A,F,D,GBP,EUR,SP00,A
2017-01-04,0.84945,A,F,D,GBP,EUR,SP00,A
2017-01-05,0.8544,A,F,D,GBP,EUR,SP00,A
2017-01-06,0.85648,A,F,D,GBP,EUR,SP00,A
2017-01-09,0.8666,A,F,D,GBP,EUR,SP00,A
2017-01-10,0.8694,A,F,D,GBP,EUR,SP00,A
2017-01-11,0.86725,A,F,D,GBP,EUR,SP00,A
2017-01-12,0.86843,A,F,D,GBP,EUR,SP00,A
2017-01-13,0.87548,A,F,D,GBP,EUR,SP00,A
2017-01-16,0.87808,A,F,D,GBP,EUR,SP00,A
2017-01-17,0.8679,A,F,D,GBP,EUR,SP00,A
2017-01-18,0.86833,A,F,D,GBP,EUR,SP00,A
2017-01-19,0.86555,A,F,D,GBP,EUR,SP00,A
2017-01-20,0.86595,A,F,D,GBP,EUR,SP00,A
2017-01-23,0.86148,A,F,D,GBP,EUR,SP00,A
2017-01-24,0.8635,A,F,D,GBP,EUR,SP00,A
2017-01-25,0.85323,A,F,D,GBP,EUR,SP00,A
2017-01-26,0.85143,A,F,D,GBP,EUR,SP00,A
2017-01-27,0.8517,A,F,D,GBP,EUR,SP00,A
2017-01-30,0.84935,A,F,D,GBP,EUR,SP00,A
2017-01-31,0.86105,A,F,D,GBP,EUR,SP00,A
2017-02-01,0.85418,A,F,D,GBP,EUR,SP00,A
2017-02-02,0.86068,A,F,D,GBP,EUR,SP00,A
2017-02-03,0.86013,A,F,D,GBP,EUR,SP00,A
2017-02-06,0.8595,A,F,D,GBP,EUR,SP00,A
2017-02-07,0.8633,A,F,D,GBP,EUR,SP00,A
2017-02-08,0.85315,A,F,D,GBP,EUR,SP00,A
2017-02-09,0.8509,A,F,D,GBP,EUR,SP00,A
2017-02-10,0.8529,A,F,D,GBP,EUR,SP00,A
2017-02-13,0.8489,A,F,D,GBP,EUR,SP00,A
2017-02-14,0.85098,A,F,D,GBP,EUR,SP00,A
2017-02-15,0.84998,A,F,D,GBP,EUR,SP00,A
2017-02-16,0.8511,A,F,D,GBP,EUR,SP00,A
2017-02-17,0.8572,A,F,D,GBP,EUR,SP00,A
2017-02-20,0.85145,A,F,D,GBP,EUR,SP00,A
2017-02-21,0.8486,A,F,D,GBP,EUR,SP00,A
2017-02-22,0.8445,A,F,D,GBP,EUR,SP00,A
2017-02-23,0.84628,A,F,D,GBP,EUR,SP00,A
2017-02-24,0.84503,A,F,D,GBP,EUR,SP00,A
2017-02-27,0.8528,A,F,D,GBP,EUR,SP00,A
2017-02-28,0.85305,A,F,D,GBP,EUR,SP00,A
2017-03-01,0.8555,A,F,D,GBP,EUR,SP00,A
2017-03-02,0.8556,A,F,D,GBP,EUR,SP00,A
2017-03-03,0.86355,A,F,D,GBP,EUR,SP00,A
2017-03-06,0.863,A,F,D,GBP,EUR,SP00,A
2017-03-07,0.8671,A,F,D,GBP,EUR,SP00,A
2017-03-08,0.86753,A,F,D,GBP,EUR,SP00,A
2017-03-09,0.86653,A,F,D,GBP,EUR,SP00,A
2017-03-10,0.8725,A,F,D,GBP,EUR,SP00,A
2017-03-13,0.87258,A,F,D,GBP,EUR,SP00,A
2017-03-14,0.87563,A,F,D,GBP,EUR,SP00,A
2017-03-15,0.87073,A,F,D,GBP,EUR,SP00,A
2017-03-16,0.8681,A,F,D,GBP,EUR,SP00,A
2017-03-17,0.86868,A,F,D,GBP,EUR,SP00,A
2017-03-20,0.86793,A,F,D,GBP,EUR,SP00,A
2017-03-21,0.86753,A,F,D,GBP,EUR,SP00,A
2017-03-22,0.8679,A,F,D,GBP,EUR,SP00,A
2017-03-23,0.86273,A,F,D,GBP,EUR,SP00,A
2017-03-24,0.866,A,F,D,GBP,EUR,SP00,A
2017-03-27,0.86403,A,F,D,GBP,EUR,SP00,A
2017-03-28,0.86455,A,F,D,GBP,EUR,SP00,A
2017-03-29,0.86385,A,F,D,GBP,EUR,SP00,A
2017-03-30,0.8618,A,F,D,GBP,EUR,SP00,A
2017-03-31,0.85553,A,F,D,GBP,EUR,SP00,A
2017-04-03,0.8526,A,F,D,GBP,EUR,SP00,A
2017-04-04,0.85623,A,F,D,GBP,EUR,SP00,A
2017-04-05,0.8551,A,F,D,GBP,EUR,SP00,A
2017-04-06,0.8559,A,F,D,GBP,EUR,SP00,A
2017-04-07,0.85573,A,F,D,GBP,EUR,SP00,A
2017-04-10,0.85335,A,F,D,GBP,EUR,SP00,A
2017-04-11,0.8533,A,F,D,GBP,EUR,SP00,A
2017-04-12,0.8484,A,F,D,GBP,EUR,SP00,A
2017-04-13,0.84763,A,F,D,GBP,EUR,SP00,A
2017-04-18,0.84375,A,F,D,GBP,EUR,SP00,A
2017-04-19,0.8343,A,F,D,GBP,EUR,SP00,A
2017-04-20,0.8392,A,F,D,GBP,EUR,SP00,A
2017-04-21,0.8372,A,F,D,GBP,EUR,SP00,A
2017-04-24,0.8483,A,F,D,GBP,EUR,SP00,A
2017-04-25,0.84928,A,F,D,GBP,EUR,SP00,A
2017-04-26,0.84903,A,F,D,GBP,EUR,SP00,A
2017-04-27,0.8442,A,F,D,GBP,EUR,SP00,A
2017-04-28,0.84473,A,F,D,GBP,EUR,SP00,A
2017-05-02,0.8452,A,F,D,GBP,EUR,SP00,A
2017-05-03,0.8444,A,F,D,GBP,EUR,SP00,A
2017-05-04,0.84765,A,F,D,GBP,EUR,SP00,A
2017-05-05,0.8471,A,F,D,GBP,EUR,SP00,A
2017-05-08,0.84465,A,F,D,GBP,EUR,SP00,A
2017-05-09,0.843,A,F,D,GBP,EUR,SP00,A
2017-05-10,0.83985,A,F,D,GBP,EUR,SP00,A
2017-05-11,0.84485,A,F,D,GBP,EUR,SP00,A
2017-05-12,0.84588,A,F,D,GBP,EUR,SP00,A
2017-05-15,0.84928,A,F,D,GBP,EUR,SP00,A
2017-05-16,0.85868,A,F,D,GBP,EUR,SP00,A
2017-05-17,0.85745,A,F,D,GBP,EUR,SP00,A
2017-05-18,0.85363,A,F,D,GBP,EUR,SP00,A
2017-05-19,0.85908,A,F,D,GBP,EUR,SP00,A
2017-05-22,0.86353,A,F,D,GBP,EUR,SP00,A
2017-05-23,0.86463,A,F,D,GBP,EUR,SP00,A
2017-05-24,0.8634,A,F,D,GBP,EUR,SP00,A
2017-05-25,0.86528,A,F,D,GBP,EUR,SP00,A
2017-05-26,0.8719,A,F,D,GBP,EUR,SP00,A
2017-05-29,0.87093,A,F,D,GBP,EUR,SP00,A
2017-05-30,0.86793,A,F,D,GBP,EUR,SP00,A
2017-05-31,0.87365,A,F,D,GBP,EUR,SP00,A
2017-06-01,0.8723,A,F,D,GBP,EUR,SP00,A
2017-06-02,0.87268,A,F,D,GBP,EUR,SP00,A
2017-06-05,0.8713,A,F,D,GBP,EUR,SP00,A
2017-06-06,0.8723,A,F,D,GBP,EUR,SP00,A
2017-06-07,0.86908,A,F,D,GBP,EUR,SP00,A
2017-06-08,0.86755,A,F,D,GBP,EUR,SP00,A
